algorithm,fit_time,score_time,F1_cv,recall_cv,precision_cv,accuracy_cv,accuracy_val,precision_val,recall_val,f1_val,matthews_corrcoef_val,sensitivity,specificity,encoder,Strategy
XGBClassifier,0.0550385951995849,0.0060685634613037,0.6946082621082621,0.6980952380952381,0.7044126984126983,0.6980952380952381,0.7368421052631579,0.6363636363636364,0.875,0.7368421052631579,0.5113636363636364,0.875,0.6363636363636364,plusrnn,Embedding-based
LGBMClassifier,0.0418422698974609,0.0070213794708251,0.7371331609566903,0.7390476190476191,0.7455291005291006,0.7390476190476191,0.6842105263157895,0.6,0.75,0.6666666666666666,0.3820465887291705,0.75,0.6363636363636364,plusrnn,Embedding-based
GaussianProcessClassifier,0.0030667304992675,0.0039187431335449,0.514237031973874,0.5485714285714286,0.6128860028860028,0.5485714285714286,0.8421052631578947,0.8125,1.0,0.896551724137931,0.6373774391990981,1.0,0.5,plusrnn,Embedding-based
RidgeClassifier,0.0015252590179443,0.003594160079956,0.5744345712766765,0.6009523809523809,0.6605344655344656,0.6009523809523809,0.8421052631578947,0.8125,1.0,0.896551724137931,0.6373774391990981,1.0,0.5,plusrnn,Embedding-based
LogisticRegression,0.0114725589752197,0.0044713020324707,0.5212975030931688,0.5485714285714286,0.6091648351648351,0.5485714285714286,0.6842105263157895,0.8181818181818182,0.6923076923076923,0.75,0.3379631847096873,0.6923076923076923,0.6666666666666666,plusrnn,Embedding-based
SGDClassifier,0.0030087947845458,0.0039844512939453,0.6452751322751323,0.6685714285714285,0.7488253968253967,0.6685714285714285,0.7368421052631579,0.9,0.6923076923076923,0.782608695652174,0.4893451639269458,0.6923076923076923,0.8333333333333334,plusrnn,Embedding-based
LinearDiscriminantAnalysis,0.0080867767333984,0.0064466476440429,0.7473018702430467,0.7533333333333333,0.7832698412698411,0.7533333333333333,0.7894736842105263,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.5128205128205128,0.8461538461538461,0.6666666666666666,plusrnn,Embedding-based
QuadraticDiscriminantAnalysis,0.0056349754333496,0.0068653106689453,0.6172204987994461,0.6428571428571429,0.6915213358070501,0.6428571428571429,0.7894736842105263,0.9090909090909092,0.7692307692307693,0.8333333333333334,0.5672953457626894,0.7692307692307693,0.8333333333333334,plusrnn,Embedding-based
SVC,0.0022544384002685,0.0069800853729248,0.5252700515858411,0.5742857142857142,0.5494186765615338,0.5742857142857142,0.8421052631578947,0.8125,1.0,0.896551724137931,0.6373774391990981,1.0,0.5,plusrnn,Embedding-based
KNeighborsClassifier,0.0006464481353759,0.0051437377929687,0.7147385947385947,0.7238095238095238,0.7412097162097162,0.7238095238095238,0.8421052631578947,0.8125,1.0,0.896551724137931,0.6373774391990981,1.0,0.5,plusrnn,Embedding-based
GaussianNB,0.0010767459869384,0.0044029235839843,0.6395308469766674,0.6676190476190476,0.7671448551448551,0.6676190476190476,0.8421052631578947,0.8125,1.0,0.896551724137931,0.6373774391990981,1.0,0.5,plusrnn,Embedding-based
DecisionTreeClassifier,0.0155670642852783,0.0042910099029541,0.6156768177356413,0.6285714285714284,0.6506666666666667,0.6285714285714284,0.8947368421052632,0.9230769230769232,0.9230769230769232,0.9230769230769232,0.7564102564102564,0.9230769230769232,0.8333333333333334,plusrnn,Embedding-based
ExtraTreeClassifier,0.0007862567901611,0.0041255950927734,0.6742565174763316,0.6838095238095238,0.7247945440802583,0.6838095238095238,0.7894736842105263,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.5128205128205128,0.8461538461538461,0.6666666666666666,plusrnn,Embedding-based
RandomForestClassifier,0.0909221649169921,0.0177724838256835,0.7462218678008151,0.7523809523809525,0.7902424242424242,0.7523809523809525,0.7368421052631579,0.8333333333333334,0.7692307692307693,0.8,0.4200412794412907,0.7692307692307693,0.6666666666666666,plusrnn,Embedding-based
BaggingClassifier,0.0235997676849365,0.0148684978485107,0.7174708994708995,0.7390476190476191,0.81208547008547,0.7390476190476191,0.7368421052631579,0.8333333333333334,0.7692307692307693,0.8,0.4200412794412907,0.7692307692307693,0.6666666666666666,plusrnn,Embedding-based
AdaBoostClassifier,0.2994045734405517,0.0081142425537109,0.7867349277256398,0.7933333333333333,0.826030784030784,0.7933333333333333,0.8947368421052632,0.9230769230769232,0.9230769230769232,0.9230769230769232,0.7564102564102564,0.9230769230769232,0.8333333333333334,plusrnn,Embedding-based
GradientBoostingClassifier,1.3275841236114505,0.0038877964019775,0.7424444444444445,0.7523809523809525,0.8010158730158731,0.7523809523809525,0.7368421052631579,0.7857142857142857,0.8461538461538461,0.8148148148148148,0.3653990743235175,0.8461538461538461,0.5,plusrnn,Embedding-based
HistGradientBoostingClassifier,0.047968053817749,0.0050887584686279,0.6673196955549896,0.6828571428571427,0.730095238095238,0.6828571428571427,0.8421052631578947,0.9166666666666666,0.8461538461538461,0.88,0.6547702297173061,0.8461538461538461,0.8333333333333334,plusrnn,Embedding-based
ExtraTrees-ensemble,0.063773488998413,0.0162496089935302,0.7082408292315413,0.7238095238095239,0.780983164983165,0.7238095238095239,0.8421052631578947,0.8571428571428571,0.9230769230769232,0.8888888888888888,0.6225317562548818,0.9230769230769232,0.6666666666666666,plusrnn,Embedding-based
XGBClassifier,0.0544626712799072,0.0062626361846923,0.6873044167161814,0.6971428571428571,0.733991341991342,0.6971428571428571,0.7894736842105263,0.9090909090909092,0.7692307692307693,0.8333333333333334,0.5672953457626894,0.7692307692307693,0.8333333333333334,plusrnn,Embedding-based
LGBMClassifier,0.0434583663940429,0.0067722797393798,0.6708712638124403,0.6828571428571428,0.7158749398749398,0.6828571428571428,0.8421052631578947,0.8571428571428571,0.9230769230769232,0.8888888888888888,0.6225317562548818,0.9230769230769232,0.6666666666666666,plusrnn,Embedding-based
GaussianProcessClassifier,0.0035944461822509,0.0049906253814697,0.5578644472142924,0.5761904761904761,0.6294179894179893,0.5761904761904761,0.8947368421052632,0.8333333333333334,1.0,0.9090909090909092,0.8050764858994133,1.0,0.7777777777777778,plusrnn,Embedding-based
RidgeClassifier,0.0018921375274658,0.004374885559082,0.5917594637331479,0.6047619047619047,0.6423304473304473,0.6047619047619047,0.8421052631578947,0.8181818181818182,0.9,0.8571428571428571,0.6854365268376295,0.9,0.7777777777777778,plusrnn,Embedding-based
LogisticRegression,0.0114007472991943,0.0043115615844726,0.5923451711687006,0.6038095238095238,0.6394372294372295,0.6038095238095238,0.8947368421052632,0.8333333333333334,1.0,0.9090909090909092,0.8050764858994133,1.0,0.7777777777777778,plusrnn,Embedding-based
SGDClassifier,0.0027369976043701,0.0041209697723388,0.6997869482312208,0.7114285714285715,0.733037037037037,0.7114285714285715,0.7894736842105263,0.7142857142857143,1.0,0.8333333333333334,0.629940788348712,1.0,0.5555555555555556,plusrnn,Embedding-based
LinearDiscriminantAnalysis,0.0090219974517822,0.0065922737121582,0.8071794871794873,0.8076190476190478,0.8099999999999999,0.8076190476190478,0.7368421052631579,0.7272727272727273,0.8,0.7619047619047619,0.4719399037242694,0.8,0.6666666666666666,plusrnn,Embedding-based
QuadraticDiscriminantAnalysis,0.0054937839508056,0.0067546844482421,0.5629156725627315,0.5752380952380952,0.6016111111111111,0.5752380952380952,0.7368421052631579,0.8571428571428571,0.6,0.7058823529411765,0.5060480768510598,0.6,0.8888888888888888,plusrnn,Embedding-based
SVC,0.0070552349090576,0.0103118896484375,0.5248340898867215,0.560952380952381,0.6164355089355088,0.560952380952381,0.8947368421052632,0.8333333333333334,1.0,0.9090909090909092,0.8050764858994133,1.0,0.7777777777777778,plusrnn,Embedding-based
KNeighborsClassifier,0.0005754470825195,0.004597520828247,0.5962359046182576,0.6038095238095238,0.6250678210678211,0.6038095238095238,0.7894736842105263,0.8,0.8,0.8,0.5777777777777777,0.8,0.7777777777777778,plusrnn,Embedding-based
GaussianNB,0.0010593891143798,0.0044771194458007,0.598054163930325,0.6466666666666667,0.7454434454434453,0.6466666666666667,0.8947368421052632,0.8333333333333334,1.0,0.9090909090909092,0.8050764858994133,1.0,0.7777777777777778,plusrnn,Embedding-based
DecisionTreeClassifier,0.0156353950500488,0.0042819023132324,0.6980995475113122,0.699047619047619,0.7030026455026455,0.699047619047619,0.7894736842105263,0.875,0.7,0.7777777777777778,0.5955432118425306,0.7,0.8888888888888888,plusrnn,Embedding-based
ExtraTreeClassifier,0.0008183002471923,0.0041326522827148,0.6523288911524207,0.6580952380952381,0.6736190476190476,0.6580952380952381,0.7894736842105263,0.75,0.9,0.8181818181818182,0.5865557254410011,0.9,0.6666666666666666,plusrnn,Embedding-based
RandomForestClassifier,0.0913792610168457,0.0166373252868652,0.699047619047619,0.699047619047619,0.7011904761904763,0.699047619047619,0.8421052631578947,0.8888888888888888,0.8,0.8421052631578947,0.6888888888888889,0.8,0.8888888888888888,plusrnn,Embedding-based
BaggingClassifier,0.0257145881652832,0.0149434089660644,0.7357897004955829,0.7390476190476191,0.7597883597883598,0.7390476190476191,0.6842105263157895,0.75,0.6,0.6666666666666666,0.3820465887291705,0.6,0.7777777777777778,plusrnn,Embedding-based
AdaBoostClassifier,0.3477695941925048,0.0091106414794921,0.7364102564102565,0.7371428571428572,0.7397619047619048,0.7371428571428572,0.7894736842105263,0.75,0.9,0.8181818181818182,0.5865557254410011,0.9,0.6666666666666666,plusrnn,Embedding-based
GradientBoostingClassifier,1.5100680828094482,0.0042600154876708,0.6579702650290885,0.6599999999999999,0.6699047619047619,0.6599999999999999,0.8421052631578947,0.8888888888888888,0.8,0.8421052631578947,0.6888888888888889,0.8,0.8888888888888888,plusrnn,Embedding-based
HistGradientBoostingClassifier,0.0486373901367187,0.0050381660461425,0.7506916612798966,0.7523809523809524,0.7643809523809523,0.7523809523809524,0.8421052631578947,0.8888888888888888,0.8,0.8421052631578947,0.6888888888888889,0.8,0.8888888888888888,plusrnn,Embedding-based
ExtraTrees-ensemble,0.0641114234924316,0.0161819458007812,0.7234157509157508,0.7247619047619047,0.7382275132275132,0.7247619047619047,0.7894736842105263,0.8,0.8,0.8,0.5777777777777777,0.8,0.7777777777777778,plusrnn,Embedding-based
XGBClassifier,0.0556770324707031,0.0058799266815185,0.7383333333333333,0.7390476190476191,0.7506084656084656,0.7390476190476191,0.7894736842105263,0.875,0.7,0.7777777777777778,0.5955432118425306,0.7,0.8888888888888888,plusrnn,Embedding-based
LGBMClassifier,0.0421773433685302,0.0076972484588623,0.7787922861452273,0.78,0.786521164021164,0.78,0.8421052631578947,0.8888888888888888,0.8,0.8421052631578947,0.6888888888888889,0.8,0.8888888888888888,plusrnn,Embedding-based
GaussianProcessClassifier,0.0031684875488281,0.0040992259979248,0.615284676337308,0.6447619047619048,0.6694487734487734,0.6447619047619048,0.5789473684210527,0.75,0.5,0.6,0.2093589473396559,0.5,0.7142857142857143,plusrnn,Embedding-based
RidgeClassifier,0.0015295505523681,0.0036069869995117,0.67827309944957,0.6857142857142857,0.7101836734693878,0.6857142857142857,0.6842105263157895,0.875,0.5833333333333334,0.7,0.4303489473092928,0.5833333333333334,0.8571428571428571,plusrnn,Embedding-based
LogisticRegression,0.0114462852478027,0.0044386863708496,0.5774311275240068,0.6028571428571429,0.6223116883116883,0.6028571428571429,0.5789473684210527,0.7,0.5833333333333334,0.6363636363636364,0.1495142045241767,0.5833333333333334,0.5714285714285714,plusrnn,Embedding-based
SGDClassifier,0.0024691581726074,0.0039153575897216,0.673863848569731,0.7,0.7602063492063491,0.7,0.5789473684210527,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.2841455713867554,0.4166666666666667,0.8571428571428571,plusrnn,Embedding-based
LinearDiscriminantAnalysis,0.0080257892608642,0.0063560962677001,0.6931058320764203,0.699047619047619,0.7177354497354498,0.699047619047619,0.8421052631578947,1.0,0.75,0.8571428571428571,0.724568837309472,0.75,1.0,plusrnn,Embedding-based
QuadraticDiscriminantAnalysis,0.0053873538970947,0.006566572189331,0.6025229741019216,0.6180952380952381,0.627910052910053,0.6180952380952381,0.4210526315789473,0.5714285714285714,0.3333333333333333,0.4210526315789473,-0.0952380952380952,0.3333333333333333,0.5714285714285714,plusrnn,Embedding-based
SVC,0.0021003246307373,0.0067636966705322,0.6001413882528435,0.6295238095238095,0.6527301587301587,0.6295238095238095,0.631578947368421,0.8571428571428571,0.5,0.631578947368421,0.3571428571428571,0.5,0.8571428571428571,plusrnn,Embedding-based
KNeighborsClassifier,0.0005983829498291,0.0047556400299072,0.5653093801623215,0.5733333333333334,0.5804329004329005,0.5733333333333334,0.8421052631578947,0.9090909090909092,0.8333333333333334,0.8695652173913043,0.6746010525388914,0.8333333333333334,0.8571428571428571,plusrnn,Embedding-based
GaussianNB,0.0008658409118652,0.0036004066467285,0.5870441344001716,0.6171428571428571,0.7052636252636253,0.6171428571428571,0.8421052631578947,0.8,1.0,0.8888888888888888,0.6761234037828132,1.0,0.5714285714285714,plusrnn,Embedding-based
DecisionTreeClassifier,0.0150469779968261,0.0036760330200195,0.7197680097680098,0.7257142857142858,0.7559487734487735,0.7257142857142858,0.5789473684210527,0.7,0.5833333333333334,0.6363636363636364,0.1495142045241767,0.5833333333333334,0.5714285714285714,plusrnn,Embedding-based
ExtraTreeClassifier,0.0007154464721679,0.0035906314849853,0.6121137685843568,0.6152380952380953,0.6254603174603175,0.6152380952380953,0.6842105263157895,0.8,0.6666666666666666,0.7272727272727273,0.3680349649825889,0.6666666666666666,0.7142857142857143,plusrnn,Embedding-based
RandomForestClassifier,0.0922502040863037,0.016710090637207,0.672993063581299,0.6866666666666665,0.709847041847042,0.6866666666666665,0.7368421052631579,0.8181818181818182,0.75,0.782608695652174,0.4536110525692545,0.75,0.7142857142857143,plusrnn,Embedding-based
BaggingClassifier,0.0235947608947753,0.01503586769104,0.6633649357178769,0.6857142857142857,0.7383964183964183,0.6857142857142857,0.7894736842105263,0.9,0.75,0.8181818181818182,0.5865557254410011,0.75,0.8571428571428571,plusrnn,Embedding-based
AdaBoostClassifier,0.3298837184906006,0.0086871147155761,0.7179590725178961,0.7266666666666666,0.7542197485054627,0.7266666666666666,0.7894736842105263,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5476190476190477,0.8333333333333334,0.7142857142857143,plusrnn,Embedding-based
GradientBoostingClassifier,1.3649072647094729,0.0039094448089599,0.6899531840708313,0.6971428571428572,0.7094603174603173,0.6971428571428572,0.631578947368421,0.6923076923076923,0.75,0.72,0.1853123291652753,0.75,0.4285714285714285,plusrnn,Embedding-based
HistGradientBoostingClassifier,0.0437861919403076,0.004705810546875,0.6033032762444527,0.6171428571428571,0.6278845598845599,0.6171428571428571,0.7894736842105263,0.9,0.75,0.8181818181818182,0.5865557254410011,0.75,0.8571428571428571,plusrnn,Embedding-based
ExtraTrees-ensemble,0.0645106792449951,0.0163002967834472,0.6750284356166709,0.6847619047619047,0.7001154401154401,0.6847619047619047,0.8421052631578947,0.9090909090909092,0.8333333333333334,0.8695652173913043,0.6746010525388914,0.8333333333333334,0.8571428571428571,plusrnn,Embedding-based
XGBClassifier,0.0615708351135253,0.0059521198272705,0.6351741722329958,0.6438095238095237,0.6626392496392496,0.6438095238095237,0.7894736842105263,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5476190476190477,0.8333333333333334,0.7142857142857143,plusrnn,Embedding-based
LGBMClassifier,0.0409999847412109,0.0078886985778808,0.6589365318777084,0.6723809523809523,0.693974025974026,0.6723809523809523,0.7894736842105263,0.9,0.75,0.8181818181818182,0.5865557254410011,0.75,0.8571428571428571,plusrnn,Embedding-based
GaussianProcessClassifier,0.0028504371643066,0.0038867473602294,0.6553619147736794,0.6990476190476191,0.7995419395419395,0.6990476190476191,0.8421052631578947,0.7,1.0,0.8235294117647058,0.724568837309472,1.0,0.75,plusrnn,Embedding-based
RidgeClassifier,0.0015153884887695,0.0035809516906738,0.6473559120617944,0.6847619047619047,0.7333150183150183,0.6847619047619047,0.8947368421052632,0.7777777777777778,1.0,0.875,0.8050764858994133,1.0,0.8333333333333334,plusrnn,Embedding-based
LogisticRegression,0.0113412857055664,0.0039539813995361,0.6427178268354738,0.6847619047619048,0.7709055759055758,0.6847619047619048,0.8421052631578947,0.7,1.0,0.8235294117647058,0.724568837309472,1.0,0.75,plusrnn,Embedding-based
SGDClassifier,0.0024183750152587,0.0036572456359863,0.7403544973544974,0.7657142857142858,0.8298144078144079,0.7657142857142858,0.8421052631578947,0.7,1.0,0.8235294117647058,0.724568837309472,1.0,0.75,plusrnn,Embedding-based
LinearDiscriminantAnalysis,0.0080714225769042,0.006392765045166,0.7328169374485165,0.741904761904762,0.767459286745001,0.741904761904762,0.6842105263157895,0.5555555555555556,0.7142857142857143,0.625,0.3680349649825889,0.7142857142857143,0.6666666666666666,plusrnn,Embedding-based
QuadraticDiscriminantAnalysis,0.005608320236206,0.0069876670837402,0.7331272431272431,0.7533333333333333,0.7939931972789116,0.7533333333333333,0.9473684210526316,0.875,1.0,0.9333333333333332,0.8955910525085282,1.0,0.9166666666666666,plusrnn,Embedding-based
SVC,0.0024959087371826,0.0072556018829345,0.6888385525722986,0.7247619047619047,0.7969215969215969,0.7247619047619047,0.8947368421052632,0.7777777777777778,1.0,0.875,0.8050764858994133,1.0,0.8333333333333334,plusrnn,Embedding-based
KNeighborsClassifier,0.0006194114685058,0.0052143096923828,0.6809721272879167,0.699047619047619,0.7144155844155844,0.699047619047619,0.8421052631578947,0.7,1.0,0.8235294117647058,0.724568837309472,1.0,0.75,plusrnn,Embedding-based
GaussianNB,0.001069164276123,0.0044542789459228,0.7105657970054254,0.739047619047619,0.8099280349280351,0.739047619047619,0.8947368421052632,0.7777777777777778,1.0,0.875,0.8050764858994133,1.0,0.8333333333333334,plusrnn,Embedding-based
DecisionTreeClassifier,0.0167333126068115,0.0043378829956054,0.6699999999999999,0.6704761904761904,0.6820634920634919,0.6704761904761904,0.9473684210526316,0.875,1.0,0.9333333333333332,0.8955910525085282,1.0,0.9166666666666666,plusrnn,Embedding-based
ExtraTreeClassifier,0.0007997035980224,0.0042060375213623,0.6806960583276374,0.6857142857142857,0.6976671476671477,0.6857142857142857,0.8947368421052632,1.0,0.7142857142857143,0.8333333333333334,0.7824607964359516,0.7142857142857143,1.0,plusrnn,Embedding-based
RandomForestClassifier,0.0935374736785888,0.0166121006011962,0.7597593191122602,0.7666666666666666,0.7919614512471655,0.7666666666666666,0.8947368421052632,0.7777777777777778,1.0,0.875,0.8050764858994133,1.0,0.8333333333333334,plusrnn,Embedding-based
