algorithm,fit_time,score_time,F1_cv,recall_cv,precision_cv,accuracy_cv,accuracy_val,precision_val,recall_val,f1_val,matthews_corrcoef_val,sensitivity,specificity,encoder,Strategy
GradientBoostingClassifier,7.160743045806885,0.0045274257659912,0.8796637932455607,0.8798363530099358,0.8832236372466488,0.8798363530099358,0.945945945945946,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8918128654970761,0.9444444444444444,0.9473684210526316,plusrnn,Embedding-based
HistGradientBoostingClassifier,0.4690997123718262,0.0056509494781494,0.9036989845094436,0.9037989479836354,0.9062035245448312,0.9037989479836354,0.918918918918919,0.9411764705882352,0.8888888888888888,0.9142857142857144,0.8387132838343627,0.8888888888888888,0.9473684210526316,plusrnn,Embedding-based
ExtraTrees-ensemble,0.0686020851135253,0.0163202285766601,0.910589303363602,0.9106954997077732,0.9135589262189204,0.9106954997077732,0.9324324324324323,0.918918918918919,0.9444444444444444,0.9315068493150684,0.8651809126974002,0.9444444444444444,0.9210526315789472,plusrnn,Embedding-based
XGBClassifier,0.4267039775848388,0.0070396900177001,0.910556462641106,0.9106954997077732,0.9139049897462964,0.9106954997077732,0.945945945945946,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8918128654970761,0.9444444444444444,0.9473684210526316,plusrnn,Embedding-based
LGBMClassifier,0.5031934261322022,0.0073068618774414,0.9106283769560772,0.9106954997077732,0.9127540127415932,0.9106954997077732,0.9324324324324323,0.918918918918919,0.9444444444444444,0.9315068493150684,0.8651809126974002,0.9444444444444444,0.9210526315789472,plusrnn,Embedding-based
GaussianProcessClassifier,0.0320956707000732,0.0107655048370361,0.8935355135083917,0.8940385739333723,0.904531420257754,0.8940385739333723,0.9054054054054054,0.9111111111111112,0.9318181818181818,0.9213483146067416,0.8030607303502486,0.9318181818181818,0.8666666666666667,plusrnn,Embedding-based
RidgeClassifier,0.0070376396179199,0.0067643165588378,0.9177422096647384,0.9178842781998832,0.9220932600452594,0.9178842781998832,0.9324324324324323,0.9534883720930232,0.9318181818181818,0.942528735632184,0.8609225108101644,0.9318181818181818,0.9333333333333332,plusrnn,Embedding-based
LogisticRegression,0.1342810630798339,0.0209795951843261,0.8935355135083917,0.8940385739333723,0.904531420257754,0.8940385739333723,0.9054054054054054,0.9111111111111112,0.9318181818181818,0.9213483146067416,0.8030607303502486,0.9318181818181818,0.8666666666666667,plusrnn,Embedding-based
SGDClassifier,0.0094517230987548,0.0038198947906494,0.8784623344617053,0.8835184102863824,0.9050918710498924,0.8835184102863824,0.9324324324324323,0.9333333333333332,0.9545454545454546,0.9438202247191012,0.8594426032590896,0.9545454545454546,0.9,plusrnn,Embedding-based
LinearDiscriminantAnalysis,0.0624699592590332,0.0073640823364257,0.7076601944951112,0.7093512565751022,0.7117165677928516,0.7093512565751022,0.581081081081081,0.6444444444444445,0.6590909090909091,0.651685393258427,0.1264782554441568,0.6590909090909091,0.4666666666666667,plusrnn,Embedding-based
QuadraticDiscriminantAnalysis,0.0444113731384277,0.0080562114715576,0.7654892263968484,0.7673874926943309,0.7734473680243792,0.7673874926943309,0.7567567567567568,0.9642857142857144,0.6136363636363636,0.75,0.5874675365764053,0.6136363636363636,0.9666666666666668,plusrnn,Embedding-based
SVC,0.008077335357666,0.0092403888702392,0.9177654747356676,0.9179427235534776,0.9206296004540104,0.9179427235534776,0.9324324324324323,0.9534883720930232,0.9318181818181818,0.942528735632184,0.8609225108101644,0.9318181818181818,0.9333333333333332,plusrnn,Embedding-based
KNeighborsClassifier,0.0007502555847167,0.0050304412841796,0.9177249442543416,0.9179427235534776,0.9245032051020926,0.9179427235534776,0.9324324324324323,0.9333333333333332,0.9545454545454546,0.9438202247191012,0.8594426032590896,0.9545454545454546,0.9,plusrnn,Embedding-based
GaussianNB,0.0018492698669433,0.0038729190826416,0.8967535482283951,0.8974868497954412,0.912232473703264,0.8974868497954412,0.9054054054054054,0.9111111111111112,0.9318181818181818,0.9213483146067416,0.8030607303502486,0.9318181818181818,0.8666666666666667,plusrnn,Embedding-based
DecisionTreeClassifier,0.085052490234375,0.0038806915283203,0.8864989448602355,0.8869666861484513,0.893277094500105,0.8869666861484513,0.9594594594594594,0.9555555555555556,0.9772727272727272,0.9662921348314608,0.9158244761679304,0.9772727272727272,0.9333333333333332,plusrnn,Embedding-based
ExtraTreeClassifier,0.0017997741699218,0.0040390491485595,0.8693008197678628,0.8699006428988895,0.8753767747622737,0.8699006428988895,0.8648648648648649,0.9047619047619048,0.8636363636363636,0.8837209302325582,0.7237530950320991,0.8636363636363636,0.8666666666666667,plusrnn,Embedding-based
RandomForestClassifier,0.1157047748565673,0.0164787769317626,0.910777765843728,0.911104617182934,0.9152520135002522,0.911104617182934,0.9324324324324323,0.9534883720930232,0.9318181818181818,0.942528735632184,0.8609225108101644,0.9318181818181818,0.9333333333333332,plusrnn,Embedding-based
BaggingClassifier,0.1981133460998535,0.0416781902313232,0.9179965202685396,0.9180596142606664,0.9199468903821696,0.9180596142606664,0.918918918918919,0.9523809523809524,0.9090909090909092,0.9302325581395348,0.834868715431218,0.9090909090909092,0.9333333333333332,plusrnn,Embedding-based
AdaBoostClassifier,1.4234231948852538,0.0110842704772949,0.9177571559996478,0.918001168907072,0.9223709724251724,0.918001168907072,0.918918918918919,0.9523809523809524,0.9090909090909092,0.9302325581395348,0.834868715431218,0.9090909090909092,0.9333333333333332,plusrnn,Embedding-based
GradientBoostingClassifier,7.520421504974365,0.0048680305480957,0.9143591873830308,0.9144944476914084,0.9170649276054966,0.9144944476914084,0.9324324324324323,0.9534883720930232,0.9318181818181818,0.942528735632184,0.8609225108101644,0.9318181818181818,0.9333333333333332,plusrnn,Embedding-based
HistGradientBoostingClassifier,0.5015738487243653,0.0057346820831298,0.9143562727716944,0.9145528930450032,0.91798116840332,0.9145528930450032,0.9324324324324323,0.9534883720930232,0.9318181818181818,0.942528735632184,0.8609225108101644,0.9318181818181818,0.9333333333333332,plusrnn,Embedding-based
ExtraTrees-ensemble,0.0732391834259033,0.0162477016448974,0.9177372818474496,0.9179427235534776,0.9214539522657116,0.9179427235534776,0.9324324324324323,0.9534883720930232,0.9318181818181818,0.942528735632184,0.8609225108101644,0.9318181818181818,0.9333333333333332,plusrnn,Embedding-based
XGBClassifier,0.4147188663482666,0.0065610408782958,0.9245842792830364,0.9248392752776156,0.9294834110061012,0.9248392752776156,0.9324324324324323,0.9534883720930232,0.9318181818181818,0.942528735632184,0.8609225108101644,0.9318181818181818,0.9333333333333332,plusrnn,Embedding-based
LGBMClassifier,0.8829138278961182,0.0084049701690673,0.9106724627490276,0.911104617182934,0.9175659139132678,0.911104617182934,0.9324324324324323,0.9534883720930232,0.9318181818181818,0.942528735632184,0.8609225108101644,0.9318181818181818,0.9333333333333332,plusrnn,Embedding-based
GaussianProcessClassifier,0.0309595584869384,0.0102647304534912,0.8935373790406214,0.8939216832261836,0.8970251663396024,0.8939216832261836,0.9324324324324323,0.8717948717948718,1.0,0.9315068493150684,0.8733959656539024,1.0,0.875,plusrnn,Embedding-based
RidgeClassifier,0.0079793453216552,0.0070982456207275,0.8935960892950501,0.8939801285797779,0.8972559470534289,0.8939801285797779,0.9594594594594594,0.9428571428571428,0.9705882352941176,0.9565217391304348,0.9189006294106604,0.9705882352941176,0.95,plusrnn,Embedding-based
LogisticRegression,0.1240647792816162,0.0162825584411621,0.8970591562018722,0.8973699590882525,0.9001157740077963,0.8973699590882525,0.945945945945946,0.8947368421052632,1.0,0.9444444444444444,0.8973645624241783,1.0,0.9,plusrnn,Embedding-based
SGDClassifier,0.0185345649719238,0.006389570236206,0.8925668542911961,0.8938047925189949,0.9055125445394048,0.8938047925189949,0.9324324324324323,0.8717948717948718,1.0,0.9315068493150684,0.8733959656539024,1.0,0.875,plusrnn,Embedding-based
LinearDiscriminantAnalysis,0.0688783168792724,0.0083598613739013,0.7972505035474877,0.7978375219170075,0.8004016947601281,0.7978375219170075,0.7972972972972973,0.7878787878787878,0.7647058823529411,0.7761194029850746,0.5912293915079802,0.7647058823529411,0.825,plusrnn,Embedding-based
QuadraticDiscriminantAnalysis,0.0405444145202636,0.0088296890258789,0.7770545325615907,0.7774400935125657,0.7791298422469545,0.7774400935125657,0.8378378378378378,0.84375,0.7941176470588235,0.8181818181818182,0.6730887065333552,0.7941176470588235,0.875,plusrnn,Embedding-based
SVC,0.0086901187896728,0.0108487606048583,0.9005022979545589,0.9008182349503217,0.9039022563426656,0.9008182349503217,0.9594594594594594,0.9428571428571428,0.9705882352941176,0.9565217391304348,0.9189006294106604,0.9705882352941176,0.95,plusrnn,Embedding-based
KNeighborsClassifier,0.0009217739105224,0.0060335636138916,0.8830092845859235,0.8836937463471652,0.887168166958501,0.8836937463471652,0.945945945945946,0.9166666666666666,0.9705882352941176,0.9428571428571428,0.8929657165299422,0.9705882352941176,0.925,plusrnn,Embedding-based
GaussianNB,0.0022805213928222,0.0051556587219238,0.9002069459909068,0.9007597895967272,0.9059513479266634,0.9007597895967272,0.9324324324324323,0.8717948717948718,1.0,0.9315068493150684,0.8733959656539024,1.0,0.875,plusrnn,Embedding-based
DecisionTreeClassifier,0.1070156574249267,0.0047667980194091,0.8421663956004861,0.8423144360023377,0.8450098368312968,0.8423144360023377,0.9054054054054054,0.9090909090909092,0.8823529411764706,0.8955223880597015,0.8094387429872346,0.8823529411764706,0.925,plusrnn,Embedding-based
ExtraTreeClassifier,0.0012954235076904,0.0042472839355468,0.8834764041868809,0.8835184102863822,0.8844744215042191,0.8835184102863822,0.9054054054054054,0.9655172413793104,0.8235294117647058,0.8888888888888888,0.8151830018909914,0.8235294117647058,0.975,plusrnn,Embedding-based
RandomForestClassifier,0.1094378471374511,0.0166471004486084,0.8903337475082918,0.8904734073641144,0.8919011980518645,0.8904734073641144,0.9594594594594594,0.9428571428571428,0.9705882352941176,0.9565217391304348,0.9189006294106604,0.9705882352941176,0.95,plusrnn,Embedding-based
BaggingClassifier,0.2603818416595459,0.0464758396148681,0.8899938386080771,0.8902980713033314,0.8944199805232659,0.8902980713033314,0.9324324324324323,0.9393939393939394,0.9117647058823528,0.9253731343283582,0.8639910808570482,0.9117647058823528,0.95,plusrnn,Embedding-based
AdaBoostClassifier,1.3837805271148682,0.0109538555145263,0.8799951720678741,0.8801285797779077,0.8818792045914343,0.8801285797779077,0.945945945945946,0.9166666666666666,0.9705882352941176,0.9428571428571428,0.8929657165299422,0.9705882352941176,0.925,plusrnn,Embedding-based
GradientBoostingClassifier,7.186172294616699,0.0046416759490966,0.8971616762846741,0.8972530683810639,0.8990578616823729,0.8972530683810639,0.918918918918919,0.9117647058823528,0.9117647058823528,0.9117647058823528,0.836764705882353,0.9117647058823528,0.925,plusrnn,Embedding-based
HistGradientBoostingClassifier,0.4812978744506836,0.0060051918029785,0.9109046212079572,0.9109292811221508,0.9110978105287224,0.9109292811221508,0.9054054054054054,0.8857142857142857,0.9117647058823528,0.8985507246376812,0.8102765933461414,0.9117647058823528,0.9,plusrnn,Embedding-based
ExtraTrees-ensemble,0.0667696952819824,0.016295576095581,0.9005875328478906,0.9007597895967272,0.9028679837119888,0.9007597895967272,0.9594594594594594,0.918918918918919,1.0,0.9577464788732394,0.9219544457292888,1.0,0.925,plusrnn,Embedding-based
XGBClassifier,0.4647068023681641,0.0068702220916748,0.8904522614754686,0.8904734073641144,0.8908474484945484,0.8904734073641144,0.945945945945946,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.8911764705882353,0.9411764705882352,0.95,plusrnn,Embedding-based
LGBMClassifier,0.5214390754699707,0.0075132846832275,0.9038876670404984,0.9040327293980128,0.9054847634752214,0.9040327293980128,0.918918918918919,0.8888888888888888,0.9411764705882352,0.9142857142857144,0.8387132838343627,0.9411764705882352,0.9,plusrnn,Embedding-based
GaussianProcessClassifier,0.0263334274291992,0.0090726375579833,0.8934964893213457,0.8938047925189947,0.898085703540436,0.8938047925189947,0.945945945945946,0.9230769230769232,0.972972972972973,0.9473684210526316,0.8931977372352652,0.972972972972973,0.918918918918919,plusrnn,Embedding-based
RidgeClassifier,0.0112047672271728,0.0062803268432617,0.9073931461699922,0.9075394506136762,0.9105503521868692,0.9075394506136762,0.9594594594594594,0.9473684210526316,0.972972972972973,0.96,0.9192547197409876,0.972972972972973,0.945945945945946,plusrnn,Embedding-based
LogisticRegression,0.6026214599609375,0.0064533710479736,0.8934964893213457,0.8938047925189947,0.898085703540436,0.8938047925189947,0.945945945945946,0.9230769230769232,0.972972972972973,0.9473684210526316,0.8931977372352652,0.972972972972973,0.918918918918919,plusrnn,Embedding-based
SGDClassifier,0.009281301498413,0.0037954807281494,0.8713576194214223,0.8732904734073642,0.8861131980516562,0.8732904734073642,0.945945945945946,1.0,0.8918918918918919,0.9428571428571428,0.8971499589146108,0.8918918918918919,1.0,plusrnn,Embedding-based
LinearDiscriminantAnalysis,0.0566463947296142,0.0070766925811767,0.7470046984122791,0.7473991817650496,0.7496890997288991,0.7473991817650496,0.8513513513513513,0.825,0.8918918918918919,0.8571428571428571,0.7050239879106326,0.8918918918918919,0.8108108108108109,plusrnn,Embedding-based
QuadraticDiscriminantAnalysis,0.0371590614318847,0.0076129913330078,0.7559216404371948,0.756750438340152,0.7611591583354781,0.756750438340152,0.7972972972972973,0.84375,0.7297297297297297,0.782608695652174,0.600099198148979,0.7297297297297297,0.8648648648648649,plusrnn,Embedding-based
SVC,0.0070720195770263,0.0091755867004394,0.9073931461699922,0.9075394506136762,0.9105503521868692,0.9075394506136762,0.9594594594594594,0.9473684210526316,0.972972972972973,0.96,0.9192547197409876,0.972972972972973,0.945945945945946,plusrnn,Embedding-based
KNeighborsClassifier,0.0007171630859375,0.0048364639282226,0.9107751839646544,0.9109292811221508,0.9142489465357152,0.9109292811221508,0.945945945945946,0.9230769230769232,0.972972972972973,0.9473684210526316,0.8931977372352652,0.972972972972973,0.918918918918919,plusrnn,Embedding-based
GaussianNB,0.0016677379608154,0.0038829803466796,0.8860744408791712,0.8869666861484513,0.8960152846468897,0.8869666861484513,0.9054054054054054,0.8409090909090909,1.0,0.9135802469135802,0.8257228238447705,1.0,0.8108108108108109,plusrnn,Embedding-based
DecisionTreeClassifier,0.0862024784088134,0.0038173675537109,0.8593417814724024,0.859438924605494,0.8601401578732792,0.859438924605494,0.8783783783783784,0.868421052631579,0.8918918918918919,0.88,0.7570332986102252,0.8918918918918919,0.8648648648648649,plusrnn,Embedding-based
ExtraTreeClassifier,0.0011686325073242,0.0036249637603759,0.8657552761307403,0.8660432495616599,0.8688530180805873,0.8660432495616599,0.9054054054054054,0.8947368421052632,0.918918918918919,0.9066666666666666,0.8111071056538126,0.918918918918919,0.8918918918918919,plusrnn,Embedding-based
RandomForestClassifier,0.1114053726196289,0.0192781448364257,0.9039901036101607,0.9040911747516072,0.9057865551575252,0.9040911747516072,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.8918918918918919,0.945945945945946,0.945945945945946,plusrnn,Embedding-based
BaggingClassifier,0.2585103988647461,0.0375594615936279,0.8902413413269914,0.8904149620105202,0.8937883612435817,0.8904149620105202,0.9594594594594594,0.9722222222222222,0.945945945945946,0.958904109589041,0.9192547197409876,0.945945945945946,0.972972972972973,plusrnn,Embedding-based
AdaBoostClassifier,1.2263230800628662,0.0095018863677978,0.8901591053436448,0.8903565166569258,0.8930808163489814,0.8903565166569258,0.945945945945946,0.9714285714285714,0.918918918918919,0.9444444444444444,0.8931977372352652,0.918918918918919,0.972972972972973,plusrnn,Embedding-based
GradientBoostingClassifier,7.248735094070435,0.0048795223236083,0.9006659326402309,0.9007597895967272,0.9025996496846878,0.9007597895967272,0.945945945945946,0.9230769230769232,0.972972972972973,0.9473684210526316,0.8931977372352652,0.972972972972973,0.918918918918919,plusrnn,Embedding-based
HistGradientBoostingClassifier,0.8222270488739014,0.0059414386749267,0.9040245892154192,0.9040911747516072,0.9058703290227016,0.9040911747516072,0.9594594594594594,0.9473684210526316,0.972972972972973,0.96,0.9192547197409876,0.972972972972973,0.945945945945946,plusrnn,Embedding-based
ExtraTrees-ensemble,0.0673595428466796,0.0162599563598632,0.9040571619632324,0.9041496201052016,0.9056625046700766,0.9041496201052016,0.9594594594594594,0.9473684210526316,0.972972972972973,0.96,0.9192547197409876,0.972972972972973,0.945945945945946,plusrnn,Embedding-based
XGBClassifier,0.4834590435028076,0.0088010787963867,0.8972414465468747,0.897311513734658,0.8988250909075131,0.897311513734658,0.9594594594594594,0.9722222222222222,0.945945945945946,0.958904109589041,0.9192547197409876,0.945945945945946,0.972972972972973,plusrnn,Embedding-based
LGBMClassifier,0.4979010105133056,0.0082391738891601,0.8902201292225417,0.8903565166569258,0.8923611489405638,0.8903565166569258,0.9594594594594594,0.9473684210526316,0.972972972972973,0.96,0.9192547197409876,0.972972972972973,0.945945945945946,plusrnn,Embedding-based
GaussianProcessClassifier,0.0263071060180664,0.0086829662322998,0.8900190402738595,0.8903565166569258,0.8952307789543903,0.8903565166569258,0.918918918918919,0.8780487804878049,0.972972972972973,0.9230769230769232,0.8427772341319071,0.972972972972973,0.8648648648648649,plusrnn,Embedding-based
RidgeClassifier,0.0064260005950927,0.0066003322601318,0.9074108708357688,0.9074225599064876,0.907922191368582,0.9074225599064876,0.945945945945946,0.9230769230769232,0.972972972972973,0.9473684210526316,0.8931977372352652,0.972972972972973,0.918918918918919,plusrnn,Embedding-based
LogisticRegression,0.12235689163208,0.0149264812469482,0.8935491680888321,0.8938047925189947,0.8978929892930714,0.8938047925189947,0.918918918918919,0.8780487804878049,0.972972972972973,0.9230769230769232,0.8427772341319071,0.972972972972973,0.8648648648648649,plusrnn,Embedding-based
SGDClassifier,0.0091935634613037,0.0035866737365722,0.8863461829261053,0.8868497954412625,0.8931212397832848,0.8868497954412625,0.945945945945946,0.902439024390244,1.0,0.9487179487179488,0.8971499589146108,1.0,0.8918918918918919,plusrnn,Embedding-based
LinearDiscriminantAnalysis,0.0604198455810546,0.0071033954620361,0.669839379135961,0.6715371127995324,0.6747589950431919,0.6715371127995324,0.7162162162162162,0.6904761904761905,0.7837837837837838,0.7341772151898734,0.4364357804719848,0.7837837837837838,0.6486486486486487,plusrnn,Embedding-based
